TC5_W35,TC6A_W35,TC6B_W35,SNSA_W35,SNSB_W35,SNSE_W35,SM6A_W35,F_SEX_FINAL,F_CREGION_FINAL,F_EDUCCAT_FINAL,F_RACECMB_RECRUITMENT,F_AGECAT_FINAL,F_INCOME_FINAL,F_IDEO_FINAL,SM6B_W35,SM8A_W35,SM8B_W35,SM8C_W35,SM10A_W35,SM10B_W35,SM10C_W35,SM10D_W35,SM10E_W35,SM11_W35,SM3_W35,SM7_W35,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,WEIGHT_W35
1,1,1,1,0,0,3,2,1,1,1,2,7,2,1,2,2,1,2,2,1,1,2,2,2,4,-0.4454520170541735,-0.7584486077414805,-0.4245043165519036,-0.8436257524840984,0.1048143055049451,1.189926232481364,-0.6887262405283713,-0.044790099242884365,-0.5015465865164612,0.2444624226
3,3,1,1,1,0,1,2,3,3,1,4,5,1,3,2,2,2,2,1,1,1,2,2,1,2,1.1656483372432933,-1.7497424780546624,0.3031444715409437,0.876689291062569,-0.2587326973492241,-0.6513728073577091,-1.2778844790424464,-0.8316244387994697,-0.5250141207964137,3.5290994861
3,3,3,1,0,0,1,2,1,2,1,4,4,2,3,2,2,2,2,2,2,2,2,2,2,2,0.05445385674115004,-0.4959553181356322,-0.22736671202419909,1.0840211593231,-1.0841267755240582,-0.419091677206555,-0.08307637673248816,0.2068441465491067,-1.7133529388966975,0.1592659581
1,1,3,1,0,0,2,1,4,1,1,4,9,3,1,2,2,2,2,2,1,1,2,2,2,1,-1.0573889554314213,-0.11253591615982704,-0.14512015699790087,-1.0800121786704864,0.7832571069258841,0.9120229072544372,-0.5181537894796516,1.1916637122551161,0.6290412995173293,0.6873830454
1,3,2,1,1,1,3,2,4,1,5,3,5,3,3,2,1,2,1,1,1,1,1,1,2,1,-1.322122293211133,-0.5614154167290986,1.2249804237698907,0.0402455236986097,1.9632962246998626,-1.0597618491695744,-1.5207061385329923,-0.8488972626368522,1.640913199098812,0.2345264592
2,3,1,1,0,0,1,1,4,2,1,2,8,3,3,2,2,2,2,2,2,2,2,2,2,2,0.6063198059698727,-0.0731697194624478,-0.5443926624375783,-0.9465158106142254,0.3764479684058131,0.5822954968181833,0.09401962588380552,0.21649341353320511,0.4220121175398266,1.5886999191
1,3,3,1,0,0,1,2,2,1,1,4,7,4,2,2,2,2,2,2,1,1,1,2,1,3,0.25004300912516814,-0.9554950429272573,-0.45623398240798163,0.128868946146884,0.4514979730131834,-0.9564029640932444,-0.9032691523040515,-0.20746753354172873,-1.4006016370666199,0.2682647602
1,3,2,1,1,0,3,1,3,2,2,3,1,4,3,2,2,1,2,2,1,2,2,2,2,4,-0.03800754429332679,0.5002460741938114,0.028586331669507675,-0.8639343161873774,-0.22949139811608363,0.7512197974424302,-0.46128521412883255,0.603132421739879,0.43067634175408004,0.1558191256
1,1,2,1,1,1,1,2,2,2,1,2,5,5,3,2,2,2,2,1,1,1,1,2,1,1,-1.4424920567668487,-1.251956629449487,1.0512384888525252,3.839512455025974,-0.6499810231239901,-1.10801413916108,-0.9358599966817032,-0.4662024819589159,-2.053465416036475,1.3220629239
1,2,1,1,1,0,2,1,2,2,1,2,6,2,3,2,2,2,1,2,1,1,2,1,2,1,-0.31256597224315374,-1.193713001346725,0.34010504479920467,-0.6825803767291767,-0.4577416228005707,-0.80990660252436,-1.0639058678790454,-0.42252459619484256,-1.3389473084645003,0.3410610928
2,1,3,0,0,0,2,2,4,3,1,2,2,3,2,2,1,1,1,2,1,2,1,1,2,3,0.3335544480188528,-1.3302163675846843,-1.7287830324784004,-0.7380793956366726,0.5526676358598763,-0.768803968491161,-0.013916073817116886,-0.9433650090988774,-1.53489141796158,1.483726365
1,3,1,1,0,0,1,2,2,2,1,3,5,2,3,1,1,1,2,2,2,1,2,2,2,3,0.13056903493868502,-0.005449891312646282,-0.7411134904198493,0.6895781482058111,-1.104926494374318,0.9825721568259501,0.385362454799994,-0.26395508591605793,-0.7698519109351978,0.1707176395
3,1,1,1,0,0,1,2,3,2,1,3,6,1,2,2,2,2,2,2,1,2,2,2,2,2,-0.5025123144538306,-0.9785964882313787,-0.19805451917408318,-0.287357628684135,-0.2505216731573256,-0.6304730702308897,1.333713592255474,-0.3467102843733885,-0.4925519648616309,0.1462663237
3,1,3,1,1,0,2,1,2,1,1,2,9,4,1,1,2,1,2,2,2,2,2,2,2,3,-0.222809367107226,1.1131894196966101,-1.4920038764655463,0.04503462974218968,1.102575632161091,-0.17084592603584478,0.8820089898385645,-0.18677393149109472,0.17882761301228656,0.1473362934
3,3,1,1,0,1,1,2,3,1,1,3,8,3,3,2,2,2,2,2,1,1,2,2,2,2,1.0213801259131035,-0.28354884737992325,-0.9895402740740656,-0.5143436150052463,-0.8829058938912756,0.7158533070215396,0.2334415917831873,-0.2706726486370249,0.38392847783000444,1.1514603573
3,3,1,1,1,0,3,1,2,3,1,3,3,2,1,2,2,2,1,2,1,1,2,2,2,1,-1.2741201756414977,-1.5087218866543823,1.6121369519285031,-0.752637822960949,-0.5612473431352195,-0.9869389769507018,1.7244580625181645,2.0339411478089806,1.7165364960923812,0.3588813304
1,1,1,1,0,0,1,2,3,2,1,3,5,3,2,2,2,2,1,2,1,2,2,2,2,3,1.0557064432181273,1.1306970550002888,0.6039941112903878,1.3048845878909034,-1.293242397743446,-1.3909078836496596,0.9027336215691589,-0.5192188758200463,1.1834382431061128,0.6763714184
1,3,3,1,0,0,3,1,2,1,1,4,9,2,2,2,2,2,2,2,1,2,2,2,2,2,-0.2899725228543942,-0.2554006198700096,1.3603168341043763,0.7597047185773612,-0.10285392307687878,0.25785437682908574,-1.4837026153462975,-0.6292506621051467,-0.6211159931406427,0.145197301
1,1,1,1,1,1,3,1,3,1,1,2,9,3,2,2,2,2,2,1,1,1,1,2,2,4,0.7465720952520195,-1.2492662572922293,-0.8736590033067763,0.5353551399655984,-0.4319719664778614,0.7115565438177338,-0.5177240085908805,0.5662163114867415,-0.7966234693115827,0.1784671975
3,1,1,0,0,0,3,2,4,2,1,4,5,2,3,1,1,2,2,2,1,1,2,1,1,1,-0.5128517752696085,1.5893575309970445,0.8355952727039404,3.0643916694981446,-0.20403389472283295,1.851636187576709,-1.5489814985363577,-1.71665878626148,0.9458228848136675,0.2856780614
3,1,3,1,1,1,2,1,3,1,2,2,9,3,3,2,2,2,1,1,2,1,1,2,2,2,-0.2984112562232679,-1.7570464420150438,-0.9099021596367507,0.232035036224686,-0.3423642787135432,-0.16136213096672974,-0.2382955991738188,-0.09606734696544142,0.5545725378227537,0.2372883979
1,2,1,1,0,0,2,1,4,1,1,4,6,3,3,2,2,2,2,2,1,1,2,2,2,1,-1.3082567149662445,-0.13248712626336392,1.2443340754950893,-0.9439844244566561,-0.1111365622922278,-1.0323961551152245,0.5596315431836165,1.5231144832584798,1.749063227087808,0.0973819381
1,1,3,1,0,1,1,2,1,1,1,3,4,4,1,2,2,2,1,2,1,2,2,1,2,2,0.044634671091738756,-0.690785799104342,0.6461525562509782,0.5042249862767486,-0.3617106459512751,0.26205201275978063,-1.2518319339658535,-1.4886247719435222,0.5060608333238298,0.6940520375
3,2,1,1,0,0,2,1,4,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,0.1359912198710067,-0.9798137598634546,0.4236456972375881,-0.5718501797071672,-0.08561613564840974,-0.8697644520513267,-0.17506336481758542,-0.23304496055861335,0.6882969222680639,0.6344240417
1,3,1,1,0,0,3,2,2,1,1,3,6,2,3,2,2,2,2,2,2,1,2,2,1,1,-0.9493617831039268,-1.4006199385219804,0.6488092999127965,-0.17046282147231587,-0.055372243691996656,0.027536516961991737,-0.2493378021912828,0.722190173334739,1.5911702502951475,0.7353948298
1,3,1,1,0,1,1,2,3,1,1,4,6,3,3,2,2,2,2,2,2,2,2,2,1,2,-0.9016580718177405,1.288968173651528,-0.517453293310702,0.8195883085643526,-1.123396442770801,0.31932421463638627,1.4437715029217792,-0.16824735772370875,1.3132553585072568,0.2504453206
1,1,3,1,0,1,3,1,4,1,1,3,8,5,3,1,2,2,1,2,1,1,1,2,2,2,0.24677376731143186,-0.7695499198059447,-0.5324046092583832,-0.6864656063528094,-0.34171122525134723,-0.8052757477252339,-0.3762755178830343,-0.23927252093256707,0.6113929894600716,0.1040479531
1,1,1,1,1,0,2,2,4,1,1,2,8,4,3,2,2,2,2,1,1,1,1,2,2,2,-0.7820385432094088,-1.2875660215014986,0.764747453377161,0.09672051053759198,-0.36777687091859634,0.33983240310622037,-1.2788646874935872,-0.379613342699194,-0.548111452462957,0.2659489416
1,3,1,1,1,0,1,2,3,1,1,4,8,4,3,2,2,2,2,1,1,2,2,2,1,2,-1.4125655250362201,1.279645893707062,-0.3094362230377569,0.9096891486966793,-0.3510127351783487,-0.9764856328012503,-1.0197348798507682,-0.003214822782536316,1.5224858722322965,0.2576785202
3,1,1,1,1,1,1,1,4,3,1,2,7,3,3,2,2,2,2,2,2,2,2,2,2,2,0.00691509896530549,1.1973394095919823,-0.770969622392346,-0.9345214382793978,0.403948684284481,-0.28951931035423567,0.9554138177594524,-0.35967092562345687,-0.6742114802185988,3.479705029
1,3,2,1,0,0,3,2,4,3,1,3,2,2,3,2,2,2,2,2,2,1,2,2,2,2,-1.1208528066753844,-1.2853536350755734,0.6044505885995937,-0.9648312046042588,0.4577745432587873,-0.8337654235054178,-0.5398383624340424,-0.23130925924420026,1.7831043985828514,2.6765976601
1,1,3,1,0,0,1,2,4,2,1,3,6,3,3,2,2,2,2,2,2,2,2,2,2,2,0.3526419082261837,0.9945250184607592,0.31284011528407674,-0.8939525302338358,-0.1198213671999361,-0.5862889238333149,-0.03795486297776324,1.5606519867105622,0.5689955992029953,0.3898526939
3,1,1,1,0,0,1,2,4,1,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,1,0.18460517496465106,1.1804142758193874,0.836332391482188,-0.055981923608905956,0.6263849310890676,0.13275967615000775,-0.4826206363806014,-0.5271190810515158,-0.7922130165542985,0.1701926889
1,3,1,1,1,1,3,2,2,2,1,3,7,3,3,2,2,2,1,1,1,1,1,2,1,1,0.2073815837874622,-0.5965844193255301,-0.15405004717494322,0.43941979696739447,-0.6207952182532303,0.1777518278227712,-0.3343582422738188,1.082774982321578,0.2588449301788584,0.2084720282
1,1,1,1,1,0,3,1,4,1,1,3,7,4,3,2,1,2,2,1,1,2,2,2,2,2,-1.0860141650835071,-0.43014122136962846,-0.4180994432819806,-0.4415613010392904,-0.956698163300408,-0.5342211820861318,-0.8254157423032786,0.11753757840706862,-0.26349533689951155,0.2164005089
3,3,3,1,0,1,3,2,4,1,1,2,9,3,3,2,2,2,2,2,2,2,2,1,2,2,0.2669444879517193,0.943762052815749,-0.024558828097750705,-0.1148925839911283,-0.6790161537473963,0.8963284332636874,-0.4602049882469681,0.4279298641360833,-0.6557024758578579,0.2234682842
3,1,1,1,0,0,1,1,4,1,1,4,8,2,1,1,1,1,2,2,2,2,2,2,2,3,-1.04534745825961,-0.3437916892959365,-0.31960058436452404,0.6624776594497872,-0.5949365125931959,-0.6660574218030026,-0.0188348349373779,-0.20796309538703278,1.4972851309687871,0.7876845535
1,1,1,1,1,1,3,2,3,2,1,2,2,5,2,2,2,2,2,2,1,1,2,2,1,2,-0.7634369968978719,-2.0090811620104265,0.513408152942958,-0.2719964208136101,-0.7656107862820062,0.6160195019561787,0.6940889257362282,-0.24070502851804876,-1.5235990074326107,2.9730047615
1,1,1,0,0,0,1,1,4,1,1,4,2,3,3,2,2,2,2,2,2,1,2,2,2,4,-0.606109449196892,0.743709096847827,1.637375195443697,-0.8487585461763645,2.1902399598284386,-0.9572522535192421,-1.2767983626821775,0.9529809121449474,-1.3345859837770462,0.1115024417
3,3,3,1,0,0,3,2,3,2,1,4,6,2,3,2,2,2,2,2,2,2,2,2,2,2,1.7001881122419484,-0.023067028094844372,0.1230999840739423,0.17251773057616215,0.061770109805857044,-0.4893153036557927,-0.5071237008047362,0.12206249926441984,-0.634240651723987,0.2798198103
1,1,3,1,1,0,3,2,3,1,1,2,3,4,3,2,2,2,2,2,2,2,2,2,2,2,-0.5456205372587192,0.998260438641227,1.0295012913356147,0.5890707348429715,0.783272054904516,2.084097684661765,0.026152914896851107,-0.180051186162261,-0.9905066253411065,2.2065900199
1,3,1,1,0,0,2,1,3,2,1,4,6,3,2,2,2,2,2,2,2,2,2,2,2,2,0.2551781796154259,-0.8969474018341166,-0.12304542506187888,-0.13209754897784434,0.27966998051560926,0.6078579252283817,-0.030670722848739937,0.39613134875705674,1.4806481245249654,1.0575250345
1,1,2,1,0,0,2,1,4,2,3,2,6,3,1,2,2,1,2,2,2,2,2,2,2,3,0.9235438867384242,-0.21590022218512867,0.6625590857558749,-0.29056146800537164,-0.41057222406634747,0.5646712613054804,0.9528356100928806,-0.1374330914991329,0.37310428182259553,0.9903276113
3,3,1,1,1,0,3,1,3,1,1,2,8,3,3,1,2,1,2,2,1,2,2,2,2,2,1.3371755122184854,0.5533669383335001,-0.6661213905054256,-0.010005343884818971,0.07360171890290312,-0.7923549513372329,-0.5964241569317729,0.5990439045675808,-0.6674842402488806,0.3940669871
1,1,3,1,0,0,3,1,4,2,1,4,5,4,3,2,2,2,2,2,1,1,1,2,2,2,0.07379375031080669,-0.24703657712160187,-1.264218760628534,0.10497662316310435,-0.036512601075318035,0.07341923558869907,-0.4205843252035436,-0.2835432618242378,-0.6050036144130484,0.4018939264
1,3,3,0,1,0,2,1,2,1,1,2,7,2,1,2,2,2,2,2,1,2,1,2,2,1,-0.9452566162318511,-1.7518215214174915,-0.024658382349774643,-0.7131482142600654,0.8585415366961205,-0.03829966264267716,1.9206968200080408,0.7552333503778695,-0.5773734523154257,0.2223527656
1,3,3,0,0,0,2,1,4,2,1,3,9,3,3,2,1,2,2,2,2,2,2,2,2,4,0.0015601064648421148,1.0656187865047666,1.7084547377535686,-0.7210507395425626,0.019558139675518324,1.588181262539856,-0.5081197483176602,-0.7062938327315319,-0.6993025232622969,0.613024249
3,1,1,0,0,0,2,1,2,2,1,3,6,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.47199077928642796,0.22808662855653253,0.17090601415028978,1.4474426528172089,0.3841503917494456,-1.1839323053863835,-0.4096974695232201,0.8992165004439621,0.30325797728809334,0.3731225972
1,3,2,0,0,1,2,1,3,2,2,2,6,3,1,2,2,2,2,1,2,1,1,2,2,1,-0.9173566012693561,0.17102077778257666,0.3781060061517821,-0.6853215878769665,0.41360885097018296,-0.38027091178251493,-0.6237303398154074,0.5162649585788437,0.725151269081553,0.22252654090000001
1,3,3,1,0,1,3,2,1,1,1,1,7,3,3,1,2,2,2,2,2,2,2,2,2,2,-0.3392554794010053,-0.5475341995984007,0.2509773406784308,-0.5419472065667421,-0.4999657696071531,1.678194459042028,-0.696527173959761,-0.23789462131155747,0.5413589059960213,1.1691654084
2,3,3,0,1,0,3,1,3,2,1,2,9,4,2,1,2,2,2,2,2,2,2,2,2,3,0.20593992101854652,-0.9248656807689889,-0.5671860319076222,-0.7854135558020798,0.28933582663102714,-0.9216809503924434,-0.1274297563868024,-0.5902154317450372,1.7875699065357058,2.9269988987
3,1,3,1,0,1,1,2,4,1,1,2,5,5,2,2,2,2,2,2,1,1,1,2,2,2,0.26903693086896874,-0.27208304056709376,-0.06953491705245622,1.5011567407412332,-0.20214380438951404,-0.8556667433032362,-0.07095700485418456,-0.2822344122674055,-1.8067718739570318,0.4125592431
3,3,1,1,0,0,3,2,2,1,1,4,6,2,3,2,2,2,2,2,2,2,1,2,2,1,-0.5249638757203584,-0.5507903224689341,0.3883700813157835,-0.29442881493422124,0.34439451561488815,1.136816973801936,0.3749024612313454,-1.0936216786013289,1.5599298147327751,1.8867047282
1,3,1,1,1,0,3,1,3,1,1,3,8,2,1,2,2,2,2,2,1,2,1,2,2,1,-0.3131068109600041,-0.5880105927953937,1.33533735488176,-0.6986932514690933,-0.4183714284268098,-0.6678949116954468,-0.16585798790048162,-0.121777267839328,0.6688864749068197,0.1850939205
1,3,1,1,1,1,2,1,3,2,1,1,7,3,2,2,2,2,2,2,2,2,2,2,1,1,-0.5719108265362055,1.1402594299295656,-0.5724249449104039,-0.6138098571600878,-1.5718668566826377,-0.2212477190241374,-0.17070186819392216,-0.18871900116244789,-0.5390727959944455,5.9670972279
2,3,1,1,1,1,3,1,3,3,1,2,5,1,3,2,2,2,2,2,1,2,2,2,2,2,0.07753132204234668,0.12254533663596354,0.0986769115392443,-0.6748404728958308,0.3337580712074851,0.39018197592018294,-0.2666446359497486,-0.502432808633729,-0.5156274969488907,0.7817772946
2,1,3,1,1,1,3,1,3,2,9,2,6,4,3,2,2,1,1,1,1,1,1,2,1,2,-1.128934812665923,-1.3950167047567676,-1.5923651503523568,0.40945122832356423,-1.1729078441594667,-0.14964997391668758,-0.8588315511891778,-1.038023041818112,1.6563732015306882,0.6380234046
3,1,1,1,0,0,3,1,1,3,1,3,3,2,3,2,2,1,2,2,2,2,2,2,2,1,-0.5630973993999999,-0.26913581717996876,0.10544820969367982,0.4868995331622992,1.852425964506713,0.6522000450981975,-0.1893752053579856,0.34454945158839656,1.41709758733737,2.2673914055
1,1,2,1,0,0,3,2,3,3,2,4,3,4,3,2,2,2,2,1,1,1,2,2,2,3,-0.3256194613889722,-0.9608996114869361,-0.275077736383653,0.42371671054923526,-0.34724200465610006,1.1481513953889135,0.934270499809266,-0.0896949890175272,-1.754328540007828,1.2392101765
3,1,3,1,1,0,3,2,1,1,1,3,8,3,3,2,2,1,1,1,1,1,1,2,2,4,4.20645331606892e-4,-1.6280750107124107,-0.37331044483344283,-0.5286574413669407,-0.6472079223409469,-0.38517976550838634,-1.1379544300782007,-1.1847820283730282,1.6059825132461267,0.5881909964
3,3,3,0,0,0,2,2,3,1,2,2,7,4,3,2,2,2,2,2,2,2,2,2,2,4,-1.6726194132710877,1.5979720667338415,0.8416276529619591,3.161684410919981,2.3061436987659247,-1.3897782761384212,-1.495693089942574,-1.3764045848868798,1.1365254544756591,0.3842398301
2,3,1,0,0,0,3,1,3,1,2,2,9,3,1,1,1,1,2,2,2,2,2,2,2,2,-0.4693316478764841,1.1515164753599483,-0.9989797187999457,-0.8150142832742026,0.13722494324868248,-0.9655077316070906,2.495186802648456,-2.1508371020331287,1.6548483203722981,0.2528730278
3,1,1,1,1,1,3,2,2,1,1,2,7,2,2,2,2,2,2,2,1,1,2,2,2,2,-1.3615381628264824,1.0630130156017854,0.05331679643532054,-0.7505140678719121,-0.5882100538392959,-0.9383090031915227,0.6569833047459336,2.1465774963144773,1.4988495214647166,0.2779854697
1,1,3,0,0,0,3,1,2,1,1,4,3,4,3,2,1,1,2,2,2,2,2,2,2,2,-0.3566591367224015,0.11311969168286422,-0.771918651236147,0.6734795510570633,0.4445158441019806,0.1574789666299139,0.5123036228965072,0.48874212750212354,-0.7389712008706453,0.5758070385
1,3,3,0,0,0,3,2,1,2,1,3,6,5,3,2,1,2,2,2,2,2,2,2,2,2,-0.9412555139888973,1.4885640618267748,0.5720965078665019,-0.12525629898726848,0.5600745451058008,-1.0759341138250171,-1.0306924656235659,0.44945379392303664,-0.39838293462957813,0.515983025
1,1,3,1,0,0,2,2,2,3,1,3,1,3,1,1,2,1,2,2,2,2,2,2,2,2,-0.10084219931750676,-1.0233662137362738,-0.9892823387623032,0.4863826129442963,0.022958856664219228,-0.01547990038780199,0.5159982245254692,-0.10063541928300815,1.3998739063415198,2.6833666444
3,3,1,0,0,1,1,2,4,2,1,4,6,2,3,2,2,2,2,2,2,2,2,1,2,1,1.8577366813988663,0.9861392525304983,0.689848787920045,0.5199237847310559,-0.482577561138876,0.3474884704584361,-0.5155135460492094,-0.8372657680917226,-1.8044911859145225,1.3214050784
1,1,1,0,0,0,2,1,2,1,1,2,6,5,3,2,1,2,2,2,2,2,2,2,2,1,-0.07076993334560072,1.0781334062400798,0.6985721786643654,-0.9403083159085733,-0.8030592605786788,0.7061283564735363,-0.6388067530970838,2.0104000051588544,0.3934859977125573,0.6330816426
3,1,1,1,1,0,3,1,3,1,1,3,8,1,3,2,2,2,2,2,2,2,2,2,2,1,-0.5679506196797954,1.612667295769414,0.6623786945562075,-0.6011847612482492,-1.2443134755126664,-0.3389122973721969,-0.3651162864201762,-0.33502963584512646,-0.5414308412647917,0.1141968067
1,1,2,1,0,0,3,1,2,1,1,2,9,5,2,2,2,2,2,2,1,1,1,2,2,3,0.2986190329524237,-1.1284459376100926,1.1890932238837588,0.2232812510976825,-0.6251992491056656,-0.8794371969071711,0.7636612243390575,0.7655137483933478,-0.7085465766994393,0.3101337523
3,3,1,1,0,1,1,2,3,1,2,3,9,1,3,2,2,2,2,1,1,2,2,2,2,2,1.171508234166132,1.1321603677846463,1.2769713503279563,0.7136987368902027,-0.8690354783359419,-0.020094172143002874,0.4791722897189273,-1.1879903797870315,0.2710078403516551,0.2062463159
3,3,1,1,0,0,2,1,1,1,1,2,9,2,3,1,2,2,2,2,2,2,2,2,2,2,1.2489050645066402,0.8713843859873098,-1.0119859665593205,-0.459311161531617,1.4465270606000618,-0.09202428566498247,-0.24348285427216781,0.6339727676567773,0.3050921181400007,1.5986737327
3,3,1,1,1,0,3,1,3,2,1,3,8,3,3,2,2,2,2,2,2,2,2,1,2,2,-0.7909940302668365,0.9558442990571032,-1.076171911869121,-0.32827065774193376,-0.6665765921704425,0.632150713278843,-0.1014914620462655,0.8037329952685742,1.4288561667914785,0.2370983816
3,3,1,0,0,0,2,1,4,1,1,3,9,1,2,2,2,2,2,2,2,2,2,2,1,3,-1.1447928593819205,-0.8214833003940878,-0.9986205589472126,-0.521804718429742,1.324067374294527,-0.7697938372805371,-0.03643920310796196,-0.3832218669421859,0.6114209935732233,0.7795668638
1,3,3,0,0,0,1,1,3,1,1,4,9,3,2,1,2,1,2,2,2,2,2,2,2,2,0.5091592218285613,0.985572031486696,0.43586943435214576,2.2905180281177744,0.4733903118521714,0.7042765554570827,-0.6500972447931131,0.055451883835386004,0.8642281172407679,0.4357694297
3,3,1,1,1,1,3,1,3,1,1,2,7,2,1,1,2,2,2,2,2,1,2,1,1,2,0.007745772705943885,-1.7866068701688786,0.04907364444848496,-0.7613593928947621,-0.3191468378640265,-0.7868515132392763,-0.23838368694854215,-1.2062116514507544,0.7974041241119547,0.3397018236
3,3,3,1,0,0,2,1,2,1,1,2,9,3,3,1,1,1,2,2,2,2,2,2,2,2,0.05032463350033366,1.5199920460427097,-0.4767375840456507,-0.672775525882288,0.23047850418742705,0.6691968307946689,-0.9014235200269987,-0.7698978407878734,-0.5543449237038703,0.1544257056
1,1,1,0,1,0,3,1,1,1,9,2,8,2,2,1,1,1,2,2,2,2,2,2,2,2,-0.02925979801396561,1.1533006702242348,-0.5616541433076201,-0.7198532759123998,0.2221523839687962,-0.9450180925598434,0.14542654926411908,0.9106363327962121,0.49422894665058614,1.9496736745
3,3,3,0,0,0,3,1,3,1,1,1,1,3,3,2,2,1,2,2,2,2,2,2,2,1,-1.360712201631432,1.5091659207297845,-0.2158036970796908,-0.7894345087226418,-0.16026030291442397,2.0606993616090996,-0.5805015556049004,0.8846927304743466,-1.5433224472507385,2.3377329814
3,3,1,0,0,0,3,1,2,1,1,4,5,2,1,2,2,2,2,1,2,1,2,2,2,1,-0.7832812251230444,-0.35571454627223686,-0.4256619070146672,0.7604856898458604,0.529055425581148,0.7537009008870087,0.1047593506523943,0.03436371281547759,0.25688986405350644,0.7946638521
1,3,1,0,0,0,2,2,2,2,1,4,5,3,3,2,2,2,2,2,1,2,2,2,2,1,-1.4268860379866921,0.6889882541078345,0.22364050019347456,-0.8752708983018077,0.25448967104790116,0.8918526675153098,0.7538112391887352,0.7196023602088868,0.5448383559649607,0.3511392739
1,1,2,1,1,1,1,1,3,1,2,3,3,4,3,2,2,2,1,2,2,2,2,2,2,3,-0.47878171627618904,-0.3867317042882399,0.06645768281031895,-0.2903299781479616,0.6828985789264636,-0.148260266033081,-1.4839289038335641,-0.31898848868210494,0.5289506178552555,0.2605583187
3,1,3,1,1,1,3,1,1,1,1,3,8,5,3,1,2,1,2,2,2,2,2,2,1,1,1.121749117436148,0.9282900149144603,0.4688637666364999,0.34868985206047576,0.7394109594816094,-1.2798589381566716,-0.23322262003922367,0.8265487560458245,0.3653196388315422,0.3517759143
1,3,3,1,0,0,1,1,3,1,4,4,9,4,3,2,2,2,2,2,2,2,2,2,1,3,2.2710121947521946,0.3974978847921696,1.0941444262632372,1.8086243271822564,0.9645854978431269,-0.48137539206902513,-0.8221982058582552,0.5557038201896317,-0.06950243645673107,0.8438188035
3,1,1,1,1,1,1,2,2,1,1,2,8,2,3,2,2,2,2,2,2,2,2,2,2,1,1.0612156106160788,0.7102690405325842,-0.15702947446723947,1.050473767037146,-0.7276806450635166,0.8245157047963646,0.6957076552209459,0.7785204904221726,-0.9916886237945093,0.4091550212
1,1,2,1,0,0,3,1,3,1,1,1,3,5,1,2,2,2,1,2,1,1,1,2,2,2,-0.5578004994666627,-0.5412530568474818,1.7550717303373105,-0.5909469282906604,0.21783917928891194,-0.7097157510988117,0.5908798187656783,0.8680319926560689,-0.47743178690147564,1.2862553257
1,1,2,1,1,1,3,2,2,1,2,3,5,3,3,2,2,1,2,1,1,2,2,2,2,3,0.4392265528591137,0.19127347638562875,0.01256370750080139,-0.5774126645658147,-0.7304315592334436,0.7114289916447913,2.330774874172012,-0.18606874586723093,-0.6867182012800478,0.2121056195
1,3,1,1,0,0,2,2,3,1,1,4,7,3,1,2,2,2,2,2,2,2,2,2,2,1,1.170730388732977,0.7235998174319438,1.0699204757528562,-1.0623801675285565,0.3906107895047545,-0.2199326598378654,1.8256623145096837,0.3478956660775062,-1.5947055515228825,0.2684702091
1,3,1,1,1,0,2,1,1,1,1,2,8,2,3,2,2,2,2,2,2,2,2,2,2,2,-0.027240091995013448,-0.6786936224502665,-0.6369493387860572,-1.0788918958244385,0.5387706433925463,0.4819822681074455,0.8812087488038187,0.7182359118342584,1.4478014987741223,1.3065718577
1,3,3,1,0,0,1,2,4,1,1,2,9,5,2,1,2,1,2,2,1,1,1,1,1,3,-0.8923639185086809,-0.4002920524682054,-1.6147105755234232,-0.2541562066777251,0.40796110037099126,-0.014834763419559225,1.0954190472105807,-0.9683085985139116,-0.5960441847550061,0.4818121762
1,3,3,1,1,1,1,1,1,2,4,3,6,5,3,1,1,1,2,2,1,2,2,2,2,3,0.24799206016795422,-0.8526056154720966,-0.19587996690063272,0.9102094049301738,-0.903463919561722,0.8996128793246644,-0.40387465068673706,-0.1820847764810029,0.3012493261876066,2.0605247055
